MovieName,MovieID,Genre,UserID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,age_group
Sleepers (1996),1061,"Crime|Drama,,",33,4,978983262,M,45,3,55421,40-50
Sleeping Beauty (1959),2096,"Animation|Children's|Musical,,",10,5,979775364,F,35,1,95370,30-40
Sleepless in Seattle (1993),539,"Comedy|Romance,,",10,5,978227239,F,35,1,95370,30-40
Sleepover (1995),1115,"Comedy|Drama,,",1470,1,974915361,M,18,4,94118,10-20
Sleepwalkers (1992),3709,"Horror,,",163,1,977323447,M,18,4,85013,10-20
Sleepy Hollow (1999),3081,"Horror|Romance,,",5,3,978243054,M,25,20,55455,20-30
Sliding Doors (1998),1680,"Drama|Romance,,",33,3,978110174,M,45,3,55421,40-50
Sling Blade (1996),1358,"Drama|Thriller,,",9,4,978226207,M,25,17,61614,20-30
"Slingshot, The (Kådisbellan ) (1993)",570,"Comedy|Drama,",225,4,976832118,M,25,7,11215,20-30
"Slipper and the Rose, The (1976)",3612,"Adventure|Musical|Romance,",44,5,1004410560,M,45,17,98052,40-50
Sliver (1993),540,"Thriller,,",26,3,978271857,M,25,7,23112,20-30
"Slumber Party Massacre II, The (1987)",3939,"Horror,",46,5,977979062,M,18,19,75602,10-20
"Slumber Party Massacre III, The (1990)",3940,"Horror,",546,1,976068634,F,25,0,37211,20-30
"Slumber Party Massacre, The (1982)",3938,"Horror,",108,4,977528001,M,25,12,30316,20-30
"Slums of Beverly Hills, The (1998)",2155,"Comedy,",36,4,978063826,M,25,3,94123,20-30
Small Faces (1995),865,"Drama,,",302,2,976506218,M,18,4,04901,10-20
Small Soldiers (1998),1920,"Animation|Children's|Fantasy|War,,",25,2,978133433,M,18,4,01609,10-20
Small Time Crooks (2000),3618,"Comedy,,",23,3,978460576,M,35,0,90049,30-40
Small Wonders (1996),985,"Documentary,,",1150,2,975193353,F,25,20,75226,20-30
Smashing Time (1967),3233,"Comedy,,",3428,5,967343582,M,45,1,47933,40-50
"Smile Like Yours, A (1997)",1632,"Comedy|Romance,",45,2,977989501,F,45,16,94110,40-50
Smiling Fish and Goat on Fire (1999),3568,"Drama,,",173,2,1006356306,M,25,0,45237,20-30
Smilla's Sense of Snow (1997),1480,"Action|Drama|Thriller,,",36,3,978211373,M,25,3,94123,20-30
Smoke (1995),194,"Drama,,",5,3,978246108,M,25,20,55455,20-30
Smoke Signals (1998),1914,"Comedy|Drama,,",45,1,977990251,F,45,16,94110,40-50
Smoking/No Smoking (1993),3530,"Comedy,,",5494,4,959816296,F,35,17,94306,30-40
Snake Eyes (1998),2126,"Action|Crime|Mystery|Thriller,,",2,3,978300123,M,56,16,70072,50-60
Sneakers (1992),1396,"Crime|Drama|Sci-Fi,,",15,4,978198442,M,25,7,22903,20-30
Snow Day (2000),3286,"Comedy,,",32,1,978126476,F,25,0,19355,20-30
Snow Falling on Cedars (1999),3185,"Drama,,",59,3,1041962858,F,50,1,55413,40-50
Snow White and the Seven Dwarfs (1937),594,"Animation|Children's|Musical,,",1,4,978302268,F,1,10,48067,1-10
Snowriders (1996),1145,"Documentary,,",1470,2,974915518,M,18,4,94118,10-20
"Snows of Kilimanjaro, The (1952)",3207,"Adventure,",2550,3,974029748,M,50,7,37931,40-50
So Dear to My Heart (1949),1026,"Children's|Drama,,",629,4,975784518,F,1,10,48154,1-10
So I Married an Axe Murderer (1993),543,"Comedy|Romance|Thriller,,",10,4,978228848,F,35,1,95370,30-40
Soapdish (1991),3712,"Comedy,,",34,3,978103368,F,18,0,02135,10-20
Soft Fruit (1999),3410,"Comedy|Drama,,",454,5,1025236071,M,25,20,55092,20-30
Soft Toilet Seats (1999),3290,"Comedy,,",4553,3,964551353,F,35,16,48237,30-40
Solar Crisis (1993),3464,"Sci-Fi|Thriller,,",53,4,977975869,M,25,0,96931,20-30
Solaris (Solyaris) (1972),3503,"Drama|Sci-Fi,,",17,5,978160490,M,50,1,95350,40-50
Solas (1999),3894,"Drama,,",327,4,976397763,M,35,18,55448,30-40
Soldier (1998),2322,"Action|Adventure|Sci-Fi|Thriller|War,,",23,3,978464842,M,35,0,90049,30-40
"Soldier's Daughter Never Cries, A (1998)",2276,"Drama,",187,3,977232741,F,45,1,94061,40-50
"Soldier's Story, A (1984)",2852,"Drama,",2,3,978298958,M,56,16,70072,50-60
Solo (1996),692,"Action|Sci-Fi|Thriller,,",73,4,977867506,M,18,4,53706,10-20
Some Folks Call It a Sling Blade (1993),678,"Drama|Thriller,,",22,4,981605460,M,18,15,53706,10-20
Some Kind of Wonderful (1987),1290,"Drama|Romance,,",53,5,977986492,M,25,0,96931,20-30
Some Like It Hot (1959),910,"Comedy|Crime,,",22,4,991149892,M,18,15,53706,10-20
Some Mother's Son (1996),1412,"Drama,,",493,4,976215893,M,50,7,55016,40-50
Someone to Watch Over Me (1987),2956,"Action|Crime|Thriller,,",53,4,977974560,M,25,0,96931,20-30
Something Wicked This Way Comes (1983),2097,"Children's|Horror,,",44,3,1004411431,M,45,17,98052,40-50
Something for Everyone (1970),3419,"Comedy|Crime,,",1274,4,1002192554,M,45,7,37343,40-50
Something to Sing About (1937),975,"Comedy|Musical,,",3610,1,974824749,M,18,6,30064,10-20
Something to Talk About (1995),195,"Comedy|Drama|Romance,,",26,3,978271857,M,25,7,23112,20-30
Somewhere in Time (1980),1286,"Drama|Romance,,",10,5,979167906,F,35,1,95370,30-40
Somewhere in the City (1997),2277,"Drama,,",1470,2,974915454,M,18,4,94118,10-20
Sommersby (1993),2875,"Drama|Mystery|Romance,,",26,3,978271871,M,25,7,23112,20-30
Son in Law (1993),542,"Comedy,,",10,4,978230386,F,35,1,95370,30-40
Son of Dracula (1943),2653,"Horror,,",19,1,982190917,M,1,10,48073,1-10
Son of Flubber (1963),2098,"Children's|Comedy,,",109,4,977516946,M,45,15,92028,40-50
Son of Frankenstein (1939),2649,"Horror,,",19,1,982190917,M,1,10,48073,1-10
"Son of the Sheik, The (1926)",3492,"Adventure,",1034,4,975012272,F,35,1,82601,30-40
Song of Freedom (1936),3382,"Drama,,",5334,5,960796159,F,56,13,46140,50-60
Song of the South (1946),2099,"Adventure|Animation|Children's|Musical,,",114,4,977506262,F,25,2,83712,20-30
Sonic Outlaws (1995),134,"Documentary,,",4651,4,963953346,F,45,0,10036,40-50
Sophie's Choice (1982),1096,"Drama,,",2,4,978299386,M,56,16,70072,50-60
Sorority House Massacre (1986),3941,"Horror,,",117,1,977505439,M,25,17,33314,20-30
Sorority House Massacre II (1990),3942,"Horror,,",117,1,977505439,M,25,17,33314,20-30
Soul Food (1997),1621,"Drama,,",8,3,978230966,M,25,12,11413,20-30
Soul Man (1986),2473,"Comedy,,",26,3,978147163,M,25,7,23112,20-30
"Sound of Music, The (1965)",1035,"Musical,",1,5,978301753,F,1,10,48067,1-10
Sour Grapes (1998),1864,"Comedy,,",721,3,976463113,F,35,9,97520,30-40
"Source, The (1999)",2813,"Documentary,",838,4,975360662,M,50,17,92661,40-50
South Pacific (1958),2941,"Musical|Romance|War,,",33,4,978558792,M,45,3,55421,40-50
"South Park: Bigger, Longer and Uncut (1999)",2700,"Animation|Comedy,",5,4,978243085,M,25,20,55455,20-30
Soylent Green (1973),2009,"Sci-Fi|Thriller,,",10,4,979168210,F,35,1,95370,30-40
Space Cowboys (2000),3827,"Action|Sci-Fi,,",17,4,978160887,M,50,1,95350,40-50
Space Jam (1996),673,"Adventure|Animation|Children's|Comedy|Fantasy,,",26,2,978140454,M,25,7,23112,20-30
Spaceballs (1987),3033,"Comedy|Sci-Fi,,",14,4,978200320,M,35,0,60126,30-40
"Spanish Prisoner, The (1997)",1834,"Drama|Thriller,",2,4,978298813,M,56,16,70072,50-60
Spanking the Monkey (1994),574,"Comedy|Drama,,",131,4,977453793,M,18,4,06520,10-20
Spartacus (1960),2728,"Drama,,",2,3,978298881,M,56,16,70072,50-60
Spawn (1997),1591,"Action|Adventure|Sci-Fi|Thriller,,",18,1,978154005,F,18,3,95825,10-20
"Specialist, The (1994)",315,"Action,",26,3,978145667,M,25,7,23112,20-30
"Specials, The (2000)",3905,"Comedy,",1317,3,1011746123,M,45,7,98028,40-50
Species (1995),196,"Horror|Sci-Fi,,",23,4,978133428,M,35,0,90049,30-40
Species II (1998),1862,"Horror|Sci-Fi,,",58,3,977942431,M,25,2,30303,20-30
Speechless (1994),378,"Comedy|Romance,,",26,4,978144788,M,25,7,23112,20-30
Speed (1994),377,"Action|Romance|Thriller,,",5,4,978245999,M,25,20,55455,20-30
Speed 2: Cruise Control (1997),1556,"Action|Romance|Thriller,,",26,2,978141377,M,25,7,23112,20-30
Spellbound (1945),931,"Mystery|Romance|Thriller,,",33,4,978983054,M,45,3,55421,40-50
Sphere (1998),1779,"Adventure|Sci-Fi|Thriller,,",17,2,978158536,M,50,1,95350,40-50
Spice World (1997),1760,"Comedy|Musical,,",35,1,978102137,M,45,1,02482,40-50
"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",2823,Action|Drama,1140,3,974880110,F,45,2,73069,40-50
"Spiral Staircase, The (1946)",3849,"Thriller,",123,4,977531873,M,35,9,67208,30-40
Spirits of the Dead (Tre Passi nel Delirio) (1968),775,"Horror,,",1680,2,974708813,M,25,20,95380,20-30
"Spitfire Grill, The (1996)",848,"Drama,",62,4,977902888,F,35,3,98105,30-40
Splash (1984),2100,"Comedy|Fantasy|Romance,,",6,3,978236567,F,50,9,55117,40-50
Splendor (1999),2864,"Comedy,,",173,3,993227727,M,25,0,45237,20-30
Splendor in the Grass (1961),3330,"Drama,,",62,5,977969681,F,35,3,98105,30-40
Spring Fever USA (a.k.a. Lauderdale) (1989),3123,"Comedy,,",4486,1,965013115,M,35,8,98674,30-40
Sprung (1997),1532,"Comedy,,",1982,3,974683770,M,1,10,80540,1-10
Spy Hard (1996),743,"Comedy,,",10,3,978224375,F,35,1,95370,30-40
"Spy Who Loved Me, The (1977)",3635,"Action,",18,5,978153146,F,18,3,95825,10-20
Squanto: A Warrior's Tale (1994),2101,"Adventure|Drama,,",1311,5,974781553,M,18,10,90274,10-20
St. Elmo's Fire (1985),2146,"Drama|Romance,,",26,5,978141178,M,25,7,23112,20-30
Stag (1997),1636,"Action|Thriller,,",881,2,975264410,M,18,14,76401,10-20
Stage Fright (1950),2187,"Mystery|Thriller,,",710,4,988443223,M,25,20,85207,20-30
Stalag 17 (1953),3196,"Drama|War,,",36,4,978210102,M,25,3,94123,20-30
Stalingrad (1993),760,"War,,",147,4,977337861,M,18,4,91360,10-20
Stalker (1979),1232,"Mystery|Sci-Fi,,",173,4,989525076,M,25,0,45237,20-30
Stand and Deliver (1987),3071,"Drama,,",2,4,978299120,M,56,16,70072,50-60
Stand by Me (1986),1259,"Adventure|Comedy|Drama,,",2,5,978298841,M,56,16,70072,50-60
Stanley & Iris (1990),3103,"Drama|Romance,,",62,3,977903391,F,35,3,98105,30-40
"Star Is Born, A (1937)",3217,"Drama,",54,3,977944081,M,50,1,56723,40-50
Star Kid (1997),1750,"Adventure|Children's|Fantasy|Sci-Fi,,",92,1,986189218,F,18,4,44243,10-20
"Star Maker, The (Uomo delle stelle, L') (1995)",124,Drama,345,4,976335143,M,25,12,94114,20-30
Star Maps (1997),1613,"Drama,,",166,4,977300784,M,18,4,92802,10-20
Star Trek III: The Search for Spock (1984),1375,"Action|Adventure|Sci-Fi,,",10,4,978228212,F,35,1,95370,30-40
Star Trek IV: The Voyage Home (1986),1376,"Action|Adventure|Sci-Fi,,",10,4,979168132,F,35,1,95370,30-40
Star Trek V: The Final Frontier (1989),1373,"Action|Adventure|Sci-Fi,,",19,2,978299588,M,1,10,48073,1-10
Star Trek VI: The Undiscovered Country (1991),1372,"Action|Adventure|Sci-Fi,,",2,3,978299941,M,56,16,70072,50-60
Star Trek: First Contact (1996),1356,"Action|Adventure|Sci-Fi,,",9,3,978226644,M,25,17,61614,20-30
Star Trek: Generations (1994),329,"Action|Adventure|Sci-Fi,,",10,5,978229147,F,35,1,95370,30-40
Star Trek: Insurrection (1998),2393,"Action|Sci-Fi,,",10,4,978228074,F,35,1,95370,30-40
Star Trek: The Motion Picture (1979),1371,"Action|Adventure|Sci-Fi,,",10,4,978229517,F,35,1,95370,30-40
Star Trek: The Wrath of Khan (1982),1374,"Action|Adventure|Sci-Fi,,",10,4,979168160,F,35,1,95370,30-40
Star Wars: Episode I - The Phantom Menace (1999),2628,"Action|Adventure|Fantasy|Sci-Fi,,",2,3,978300051,M,56,16,70072,50-60
Star Wars: Episode IV - A New Hope (1977),260,"Action|Adventure|Fantasy|Sci-Fi,,",1,4,978300760,F,1,10,48067,1-10
Star Wars: Episode V - The Empire Strikes Back (1980),1196,"Action|Adventure|Drama|Sci-Fi|War,,",2,5,978298730,M,56,16,70072,50-60
Star Wars: Episode VI - Return of the Jedi (1983),1210,"Action|Adventure|Romance|Sci-Fi|War,,",2,4,978298151,M,56,16,70072,50-60
Stardust Memories (1980),2290,"Comedy|Drama,,",62,2,977908977,F,35,3,98105,30-40
Stargate (1994),316,"Action|Adventure|Sci-Fi,,",10,5,978227503,F,35,1,95370,30-40
Starman (1984),3699,"Adventure|Drama|Romance|Sci-Fi,,",2,2,978299173,M,56,16,70072,50-60
"Stars Fell on Henrietta, The (1995)",197,"Drama,",1069,3,974944623,M,25,20,98105,20-30
Stars and Bars (1988),2246,"Comedy,,",889,3,975251556,M,45,20,10024,40-50
Starship Troopers (1997),1676,"Action|Adventure|Sci-Fi|War,,",10,4,978229028,F,35,1,95370,30-40
Stay Tuned (1992),3669,"Comedy,,",302,2,976507420,M,18,4,04901,10-20
"Steal Big, Steal Little (1995)",119,"Comedy,",216,5,976862765,M,45,13,52761,40-50
Steal This Movie! (2000),3886,"Drama,,",192,2,1009297725,M,18,1,10977,10-20
Stealing Beauty (1996),781,"Drama,,",131,2,977433276,M,18,4,06520,10-20
Stealing Home (1988),3138,"Drama,,",117,3,977497391,M,25,17,33314,20-30
Steam: The Turkish Bath (Hamam) (1997),2388,"Drama|Romance,,",281,4,976571775,F,35,0,94117,30-40
Steamboat Willie (1940),2102,"Animation|Children's|Comedy|Musical,,",92,3,986187240,F,18,4,44243,10-20
Steel (1997),1599,"Action,,",93,1,977630301,M,25,17,95825,20-30
Steel Magnolias (1989),3844,"Drama,,",33,5,978110149,M,45,3,55421,40-50
"Stepford Wives, The (1975)",2346,"Sci-Fi|Thriller,",17,3,978160887,M,50,1,95350,40-50
Stepmom (1998),2432,"Drama,,",34,4,978102800,F,18,0,02135,10-20
"Sticky Fingers of Time, The (1997)",2578,"Sci-Fi,",777,3,975604013,M,18,19,87543,10-20
Stiff Upper Lips (1998),2768,"Comedy,,",195,4,980145850,M,25,12,10458,20-30
Stigmata (1999),2840,"Thriller,,",15,4,978196848,M,25,7,22903,20-30
Still Breathing (1997),1874,"Comedy|Romance,,",201,5,976942659,F,35,2,55117,30-40
Still Crazy (1998),2482,"Comedy|Romance,,",151,4,978681992,F,25,20,85013,20-30
"Sting, The (1973)",1234,"Comedy|Crime,",10,4,978225630,F,35,1,95370,30-40
Stir of Echoes (1999),2841,"Thriller,,",15,4,978196848,M,25,7,22903,20-30
Stonewall (1995),831,"Drama,,",166,3,977300693,M,18,4,92802,10-20
Stop Making Sense (1984),2859,"Documentary,,",149,5,977588665,M,25,1,29205,20-30
Stop! Or My Mom Will Shoot (1992),3268,"Action|Comedy,,",21,3,978138977,M,18,16,99353,10-20
"Story of G.I. Joe, The (1945)",3670,"War,",343,3,1035725862,F,35,3,55127,30-40
"Story of Us, The (1999)",2961,"Comedy|Drama,",15,3,978196848,M,25,7,22903,20-30
"Story of Xinghua, The (1993)",844,"Drama,",238,5,976760260,F,50,7,90291,40-50
"Straight Story, The (1999)",2966,"Drama,",6,5,978237273,F,50,9,55117,40-50
Strange Days (1995),198,"Action|Crime|Sci-Fi,,",17,4,978160680,M,50,1,95350,40-50
Strangeland (1998),2298,"Thriller,,",355,1,977033412,M,18,3,55107,10-20
Stranger Than Paradise (1984),3925,"Comedy,,",108,2,977528015,M,25,12,30316,20-30
Stranger in the House (1997),1718,"Thriller,,",1470,1,974836640,M,18,4,94118,10-20
"Stranger, The (1994)",1434,"Action,",5059,4,962484364,M,45,16,22652,40-50
Strangers on a Train (1951),2186,"Film-Noir|Thriller,,",27,5,978129223,M,25,11,19130,20-30
Strawberry and Chocolate (Fresa y chocolate) (1993),321,"Drama,,",5,3,978245863,M,25,20,55455,20-30
Street Fighter (1994),393,"Action,,",8,2,978229138,M,25,12,11413,20-30
"Streetcar Named Desire, A (1951)",1104,"Drama,",10,4,978227263,F,35,1,95370,30-40
Strictly Ballroom (1992),1188,"Comedy|Romance,,",2,4,978299620,M,56,16,70072,50-60
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",2172,"Comedy,",1088,3,1025249901,F,1,10,98103,1-10
Striking Distance (1993),544,"Action,,",123,3,979400002,M,35,9,67208,30-40
Stripes (1981),1663,"Comedy,,",24,4,978132083,F,25,7,10023,20-30
Striptease (1996),762,"Comedy|Crime,,",15,3,978212352,M,25,7,22903,20-30
Stuart Little (1999),3157,"Children's|Comedy,,",39,2,978044354,M,18,4,61820,10-20
Stuart Saves His Family (1995),312,"Comedy,,",22,2,978154091,M,18,15,53706,10-20
"Stupids, The (1996)",747,"Comedy,",194,1,977014786,F,1,10,29146,1-10
SubUrbia (1997),1454,"Comedy,,",136,2,977423086,M,18,2,21202,10-20
"Substance of Fire, The (1996)",1384,"Drama,",327,4,976398815,M,35,18,55448,30-40
"Substitute, The (1996)",694,"Action,",26,3,978146288,M,25,7,23112,20-30
"Suburbans, The (1999)",3001,"Drama,",123,2,977527675,M,35,9,67208,30-40
Sudden Death (1995),9,"Action,,",65,5,986615324,M,35,12,55803,30-40
Sudden Manhattan (1996),1558,"Comedy,,",587,1,976208238,M,25,20,92649,20-30
"Suddenly, Last Summer (1959)",3872,"Drama,",102,3,977574023,M,35,19,20871,30-40
Sugar Town (1999),2865,"Comedy,,",201,3,978395629,F,35,2,55117,30-40
"Sugarland Express, The (1974)",3738,"Drama,",62,3,977968886,F,35,3,98105,30-40
Suicide Kings (1997),1799,"Crime|Drama,,",22,4,980065971,M,18,15,53706,10-20
Sullivan's Travels (1942),2936,"Comedy,,",31,3,978120364,M,56,7,06840,50-60
"Sum of Us, The (1994)",324,"Comedy,",117,2,977498383,M,25,17,33314,20-30
Summer of Sam (1999),2702,"Drama,,",8,3,978230943,M,25,12,11413,20-30
"Sunchaser, The (1996)",1062,"Drama,",191,2,977026554,M,18,4,04915,10-20
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922,"Film-Noir,,",27,4,978129176,M,25,11,19130,20-30
Sunset Park (1996),706,"Drama,,",1778,4,1032515716,M,18,4,94704,10-20
Sunset Strip (2000),3866,"Comedy,,",629,1,975783394,F,1,10,48154,1-10
Sunshine (1999),3720,"Drama,,",127,3,995204926,F,45,3,01770,40-50
Super Mario Bros. (1993),546,"Action|Adventure|Children's|Sci-Fi,,",18,2,978154104,F,18,3,95825,10-20
Supercop (1992),861,"Action|Thriller,,",7,4,978234874,M,35,1,06810,30-40
Supergirl (1984),3877,"Action|Adventure|Fantasy,,",18,1,978154123,F,18,3,95825,10-20
Superman (1978),2640,"Action|Adventure|Sci-Fi,,",10,5,979168210,F,35,1,95370,30-40
Superman II (1980),2641,"Action|Adventure|Sci-Fi,,",13,3,978202563,M,45,1,93304,40-50
Superman III (1983),2642,"Action|Adventure|Sci-Fi,,",23,1,993706986,M,35,0,90049,30-40
Superman IV: The Quest for Peace (1987),2643,"Action|Adventure|Sci-Fi,,",16,3,978174188,F,35,0,20670,30-40
Supernova (2000),3190,"Adventure|Sci-Fi,,",61,1,977903456,M,25,17,95122,20-30
Superstar (1999),2907,"Comedy,,",11,2,978904916,F,25,1,04093,20-30
"Superweib, Das (1996)",651,"Comedy,",1470,2,974839413,M,18,4,94118,10-20
Surf Nazis Must Die (1987),2164,"Drama,,",549,2,976122899,M,25,6,53217,20-30
Surviving Picasso (1996),1044,"Drama,,",175,5,977113057,F,25,2,95123,20-30
Surviving the Game (1994),547,"Action|Adventure|Thriller,,",192,1,977029610,M,18,1,10977,10-20
Suspicion (1941),2206,"Mystery|Thriller,,",33,4,978109468,M,45,3,55421,40-50
Suture (1993),320,"Film-Noir|Thriller,,",149,4,977361229,M,25,1,29205,20-30
Swamp Thing (1982),2668,"Horror|Sci-Fi,,",17,2,978160933,M,50,1,95350,40-50
"Swan Princess, The (1994)",313,"Animation|Children's,",18,4,978154962,F,18,3,95825,10-20
"Sweet Hereafter, The (1997)",1719,"Drama,",5,3,978244205,M,25,20,55455,20-30
Sweet Nothing (1995),884,"Drama,,",1484,3,997908076,M,25,12,07054,20-30
Sweet and Lowdown (1999),3129,"Comedy|Drama,,",11,4,978903701,F,25,1,04093,20-30
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),2239,"Comedy|Drama,,",35,4,978100440,M,45,1,02482,40-50
Swept from the Sea (1997),1656,"Romance,,",468,4,976225471,F,1,10,55082,1-10
Swimming with Sharks (1995),322,"Comedy|Drama,,",53,5,977984231,M,25,0,96931,20-30
Swing Kids (1993),2106,"Drama|War,,",11,3,978902560,F,25,1,04093,20-30
Swingers (1996),1060,"Comedy|Drama,,",9,4,978226261,M,25,17,61614,20-30
Swiss Family Robinson (1960),1017,"Adventure|Children's,,",33,3,978983314,M,45,3,55421,40-50
Switchback (1997),1661,"Thriller,,",107,3,977533949,M,45,18,63129,40-50
Switchblade Sisters (1975),716,"Crime,,",509,3,976298162,M,25,2,55125,20-30
"Sword in the Stone, The (1963)",1025,"Animation|Children's,",10,4,978228074,F,35,1,95370,30-40
Synthetic Pleasures (1995),1039,"Documentary,,",327,4,976397578,M,35,18,55448,30-40
T-Men (1947),1154,"Film-Noir,,",889,4,975253865,M,45,20,10024,40-50
Taffin (1988),3523,"Action|Thriller,,",780,2,975543879,M,25,17,91776,20-30
Tainted (1998),1764,"Comedy|Thriller,,",1470,3,974838787,M,18,4,94118,10-20
Take the Money and Run (1969),1963,"Comedy,,",36,5,978063581,M,25,3,94123,20-30
"Taking of Pelham One Two Three, The (1974)",3384,"Action,",87,1,977694723,M,25,14,48360,20-30
"Talented Mr. Ripley, The (1999)",3176,"Drama|Mystery|Thriller,",5,2,978243085,M,25,20,55455,20-30
Tales From the Crypt Presents: Demon Knight (1995),328,"Horror,,",117,3,977504514,M,25,17,33314,20-30
Tales from the Crypt Presents: Bordello of Blood (1996),842,"Horror,,",19,2,978555404,M,1,10,48073,1-10
Tales from the Darkside: The Movie (1990),2327,"Horror,,",117,1,977505013,M,25,17,33314,20-30
Tales from the Hood (1995),330,"Comedy|Horror,,",19,4,978555441,M,1,10,48073,1-10
Tales of Terror (1962),2785,"Horror,,",211,3,976907841,M,45,17,90620,40-50
Talk of Angels (1998),887,"Drama,,",1164,1,1021670695,F,25,19,90020,20-30
Talking About Sex (1994),1133,"Comedy|Drama,,",438,3,976257194,M,18,11,53705,10-20
Tall Tale (1994),2103,"Adventure|Children's,,",19,2,978555881,M,1,10,48073,1-10
"Taming of the Shrew, The (1967)",3028,"Comedy,",31,5,978121634,M,56,7,06840,50-60
Tampopo (1986),3819,"Comedy,,",131,4,1008575905,M,18,4,06520,10-20
Tango (1998),2573,"Drama,,",18,4,978157068,F,18,3,95825,10-20
"Tango Lesson, The (1997)",1669,"Romance,",9,3,978226150,M,25,17,61614,20-30
Tank Girl (1995),327,"Action|Comedy|Musical|Sci-Fi,,",18,3,978153894,F,18,3,95825,10-20
"Tao of Steve, The (2000)",3852,"Comedy,",35,4,978103394,M,45,1,02482,40-50
Tarantella (1995),672,"Drama,,",1069,2,974945315,M,25,20,98105,20-30
Tarantula (1955),2656,"Horror|Sci-Fi,,",165,4,977199385,M,18,16,98502,10-20
Target (1995),139,"Action|Drama,,",2264,4,974580501,F,45,7,37877,40-50
Tarzan (1999),2687,"Animation|Children's,,",1,3,978824268,F,1,10,48067,1-10
Tarzan and the Lost City (1998),1867,"Action|Adventure,,",195,3,998764283,M,25,12,10458,20-30
Tarzan the Fearless (1933),3139,"Action|Adventure,,",245,3,976738022,M,35,16,66046,30-40
Tashunga (1995),1118,"Adventure|Western,,",1470,2,974839413,M,18,4,94118,10-20
Taste of Cherry (1997),1859,"Drama,,",131,3,977895268,M,18,4,06520,10-20
Taxi Driver (1976),111,"Drama|Thriller,,",8,5,978228832,M,25,12,11413,20-30
Tea with Mussolini (1999),2436,"Comedy,,",10,5,978229227,F,35,1,95370,30-40
Teaching Mrs. Tingle (1999),2806,"Comedy|Thriller,,",5,2,978243085,M,25,20,55455,20-30
Teenage Mutant Ninja Turtles (1990),3438,"Action|Children's|Fantasy,,",10,3,979168346,F,35,1,95370,30-40
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),3439,"Action|Children's|Fantasy,,",10,2,978229894,F,35,1,95370,30-40
Teenage Mutant Ninja Turtles III (1993),3440,"Action|Children's|Fantasy,,",18,1,978153811,F,18,3,95825,10-20
Telling Lies in America (1997),1651,"Drama,,",331,4,978884729,M,25,7,55902,20-30
Telling You (1998),2556,"Comedy|Drama|Romance,,",869,3,975280800,M,18,20,92026,10-20
Temptress Moon (Feng Yue) (1996),1514,"Romance,,",752,3,992276463,F,25,3,97401,20-30
Ten Benny (1997),3065,"Drama,,",3507,4,967154075,M,25,0,02472,20-30
Tender Mercies (1983),2070,"Drama,,",5,2,978243121,M,25,20,55455,20-30
Tequila Sunrise (1988),2802,"Action|Romance|Thriller,,",6,4,978236612,F,50,9,55117,40-50
Terminal Velocity (1994),548,"Action,,",134,1,978038835,M,25,0,66212,20-30
Terminator 2: Judgment Day (1991),589,"Action|Sci-Fi|Thriller,,",2,4,978299773,M,56,16,70072,50-60
"Terminator, The (1984)",1240,"Action|Sci-Fi|Thriller,",4,5,978294260,M,45,7,02460,40-50
Terms of Endearment (1983),1958,"Comedy|Drama,,",23,4,993706513,M,35,0,90049,30-40
Terror in a Texas Town (1958),1386,"Western,,",1470,1,974836379,M,18,4,94118,10-20
"Terrorist, The (Malli) (1998)",3192,"Drama,",149,3,996939424,M,25,1,29205,20-30
Tetsuo II: Body Hammer (1992),1570,"Sci-Fi,,",563,1,976046281,M,25,4,53703,20-30
Tex (1982),2104,"Drama,,",117,1,977496516,M,25,17,33314,20-30
"Texas Chainsaw Massacre 2, The (1986)",2460,"Horror,",44,1,978041318,M,45,17,98052,40-50
"Texas Chainsaw Massacre, The (1974)",2459,"Horror,",26,1,978273082,M,25,7,23112,20-30
That Darn Cat! (1965),1018,"Children's|Comedy|Mystery,,",45,3,977991664,F,45,16,94110,40-50
That Darn Cat! (1997),1460,"Children's|Comedy|Mystery,,",75,4,978749442,F,1,10,01748,1-10
That Old Feeling (1997),1463,"Comedy|Romance,,",26,2,978145597,M,25,7,23112,20-30
That Thing You Do! (1996),1042,"Comedy,,",10,5,978228601,F,35,1,95370,30-40
That's Life! (1986),3465,"Drama,,",123,2,977591284,M,35,9,67208,30-40
Thelma & Louise (1991),3418,"Action|Drama,,",2,4,978299809,M,56,16,70072,50-60
Them! (1954),2287,"Sci-Fi|Thriller|War,,",17,4,978160680,M,50,1,95350,40-50
Theodore Rex (1995),634,"Comedy,,",75,3,977850585,F,1,10,01748,1-10
"Theory of Flight, The (1998)",2426,"Comedy|Drama|Romance,",45,4,977989068,F,45,16,94110,40-50
There's Something About Mary (1998),1923,"Comedy,,",5,3,978245314,M,25,20,55455,20-30
They Made Me a Criminal (1939),962,"Crime|Drama,,",1088,4,1015016966,F,1,10,98103,1-10
They Might Be Giants (1971),3284,"Comedy|Romance,,",45,5,977988138,F,45,16,94110,40-50
